Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
5071,25.7,15.5,8.9,50.1,19.9
5072,20.7,15.7,8.1,44.5,22.5
5073,24.4,15.6,9.1,49.2,20.3
5074,21.7,15.5,8.8,46.1,21.7
5075,24.8,15.7,8.1,48.5,20.6
5076,21.9,15.4,8.2,45.5,22.0
5077,24.4,15.6,8.2,48.2,20.7
5078,20.7,15.2,8.2,44.1,22.7
5079,24.4,15.6,8.2,48.2,20.8
5080,20.6,15.5,9.1,45.2,22.1
5081,26.8,15.5,8.9,51.2,19.5
5082,21.9,15.2,8.1,45.3,22.1
5083,25.9,15.5,9.0,50.5,19.8
5084,20.7,15.4,8.1,44.1,22.7
5085,25.9,15.6,9.1,50.6,19.8
5086,21.6,15.4,8.9,45.9,21.8
5087,25.2,15.5,8.9,49.6,20.2
5088,21.1,15.3,8.9,45.3,22.1
5089,26.1,15.5,8.9,50.5,19.8
5090,21.5,15.4,8.1,45.0,22.2
5091,25.5,15.8,8.4,49.7,20.1
5092,20.5,15.4,8.4,44.3,22.6
5093,24.1,15.7,8.3,48.1,20.8
5094,20.4,15.5,8.2,44.1,22.7
5095,26.3,15.9,8.3,50.4,19.8
5096,20.7,15.5,9.1,45.2,22.1
5097,26.1,15.8,9.0,50.8,19.7
5098,21.2,15.7,8.9,45.8,21.8
5099,25.3,15.8,9.0,50.0,20.0
5100,21.8,15.5,8.9,46.2,21.7
5101,25.2,15.8,8.9,49.9,20.0
5102,21.2,15.4,8.1,44.7,22.4
5103,24.4,15.4,9.0,48.9,20.4
5104,21.6,15.6,8.2,45.3,22.1
5105,26.0,15.4,9.1,50.5,19.8
5106,20.9,15.1,8.9,44.9,22.3
5107,27.3,15.5,9.0,51.7,19.3
5108,21.6,15.3,8.9,45.8,21.8
5109,25.7,15.6,9.0,50.2,19.9
5110,20.5,15.5,9.0,45.0,22.2
5111,24.4,15.6,9.0,48.9,20.4
5112,21.7,15.3,8.1,45.2,22.1
5113,26.2,15.6,9.0,50.8,19.7
5114,20.9,15.4,8.9,45.2,22.1
5115,26.8,15.6,9.0,51.4,19.5
5116,21.7,15.5,8.1,45.3,22.1
5117,25.2,15.5,8.2,49.0,20.4
5118,21.3,15.4,8.2,44.8,22.3
5119,24.4,15.6,8.2,48.1,20.8
5120,20.4,15.3,8.2,43.9,22.8
