Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3558,9.6,4.1,3.2,16.8,59.4
3559,6.7,1.6,17.5,25.8,38.7
3560,7.0,1.7,3.1,11.8,84.6
3561,7.3,4.9,50.1,62.3,16.1
3562,8.1,2.2,3.8,14.1,71.0
3563,7.5,2.1,20.3,29.9,33.4
3564,7.8,4.9,3.4,16.1,62.2
3565,7.7,2.1,27.1,36.8,27.1
3566,7.9,2.2,3.3,13.3,75.0
3567,7.4,4.9,3.3,15.6,64.3
3568,7.0,1.6,23.4,31.9,31.3
3569,7.6,2.2,31.0,40.8,24.5
3570,10.0,5.8,4.6,20.5,48.8
3571,8.7,2.1,42.9,53.7,18.6
3572,7.5,2.2,3.7,13.4,74.5
3573,7.3,4.9,3.3,15.5,64.5
3574,7.4,2.0,17.6,27.0,37.0
3575,7.3,2.2,3.3,12.8,78.2
3576,7.1,4.8,28.7,40.6,24.6
3577,7.6,2.1,4.7,14.4,69.4
3578,7.5,2.1,29.4,39.0,25.6
3579,7.6,4.9,3.8,16.3,61.3
3580,7.4,2.1,16.5,26.0,38.5
3581,7.6,2.2,3.8,13.6,73.3
3582,7.3,4.9,26.5,38.7,25.9
3583,6.5,1.9,51.8,60.2,16.6
3584,9.9,3.0,3.9,16.8,59.5
3585,9.2,4.9,3.3,17.4,57.6
3586,7.5,2.2,3.8,13.5,74.0
3587,7.4,2.1,3.3,12.8,78.1
3588,7.2,4.9,35.3,47.3,21.1
3589,6.1,1.5,3.3,10.9,91.9
3590,6.2,1.8,5.3,13.3,75.1
3591,7.0,4.5,3.3,14.8,67.3
