Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
4160,18.0,1.5,2.8,22.3,44.8
4161,18.0,3.7,21.3,42.9,23.3
4162,17.9,1.4,2.7,22.1,45.3
4163,17.8,1.4,2.7,21.9,45.7
4164,17.8,3.7,2.7,24.1,41.5
4165,17.5,1.4,2.7,21.6,46.3
4166,17.7,1.4,2.7,21.8,45.9
4167,17.7,3.6,10.9,32.3,30.9
4168,17.6,1.5,2.8,21.9,45.6
4169,17.9,1.5,2.7,22.1,45.3
4170,17.8,3.7,16.3,37.8,26.4
4171,18.0,1.4,2.7,22.1,45.3
4172,18.1,1.5,2.8,22.4,44.7
4173,17.9,3.7,2.8,24.4,40.9
4174,18.1,1.4,2.7,22.2,45.0
4175,17.8,1.5,2.8,22.2,45.1
4176,18.0,3.7,3.1,24.8,40.3
4177,18.0,1.5,2.8,22.3,44.8
4178,17.8,1.5,2.7,22.0,45.5
4179,17.8,3.6,30.1,51.6,19.4
4180,17.6,1.4,2.7,21.6,46.2
4181,17.8,1.4,2.6,21.8,45.8
4182,17.8,3.7,30.9,52.3,19.1
4183,19.2,1.7,2.9,23.9,41.8
4184,19.8,1.9,3.1,24.7,40.4
4185,19.9,3.7,2.8,26.3,38.0
4186,17.5,1.4,2.7,21.6,46.3
4187,17.8,1.4,2.7,22.0,45.5
4188,17.7,3.7,2.8,24.2,41.3
4189,17.9,1.5,2.8,22.1,45.3
4190,18.3,1.6,2.9,22.8,43.9
4191,18.2,3.7,2.8,24.6,40.6
4192,18.5,1.4,2.8,22.8,43.9
4193,17.9,1.5,2.7,22.2,45.1
4194,17.8,3.7,2.7,24.2,41.4
4195,17.8,1.3,10.0,29.1,34.3
4196,17.5,1.4,2.7,21.6,46.4
4197,17.8,3.6,6.0,27.4,36.5
4198,18.0,1.4,2.7,22.1,45.2
4199,17.5,1.4,2.7,21.6,46.3
4200,17.8,3.7,2.8,24.3,41.1
4201,18.0,1.4,2.7,22.0,45.4
4202,17.8,1.5,2.8,22.2,45.1
4203,18.0,3.6,2.7,24.4,41.0
4204,17.8,1.5,28.9,48.2,20.8
4205,18.0,1.5,2.8,22.3,44.8
4206,17.8,3.7,2.7,24.2,41.3
4207,17.9,1.5,3.7,23.1,43.3
4208,18.1,1.5,2.7,22.3,44.9
4209,18.0,3.6,2.7,24.3,41.1
4210,17.6,1.4,2.7,21.7,46.1
4211,18.2,1.4,2.7,22.2,45.0
4212,17.7,3.7,2.7,24.0,41.7
4213,17.5,1.3,21.8,40.6,24.6
4214,17.7,1.4,2.7,21.8,45.9
4215,19.7,4.1,2.7,26.5,37.7
4216,17.6,1.4,15.2,34.2,29.3
4217,17.8,1.7,2.7,22.2,45.1
4218,17.9,3.8,2.8,24.5,40.7
4219,18.0,1.4,2.8,22.2,45.0
4220,17.9,1.5,2.8,22.2,45.0
4221,18.2,3.7,2.9,24.7,40.4
4222,17.9,1.4,14.3,33.6,29.8
4223,17.8,1.5,2.8,22.2,45.1
4224,17.9,3.7,2.7,24.3,41.2
4225,17.7,1.4,19.1,38.2,26.2
4226,17.5,1.4,2.7,21.6,46.3
4227,17.7,3.6,2.7,24.0,41.6
4228,17.6,1.4,2.7,21.7,46.1
4229,18.0,1.4,2.7,22.0,45.4
4230,17.8,3.6,2.7,24.0,41.6
4231,17.5,1.3,9.6,28.5,35.1
4232,17.6,1.5,2.9,22.0,45.5
4233,18.2,3.7,2.8,24.6,40.6
4234,17.9,1.5,36.4,55.8,17.9
4235,19.1,1.9,3.0,24.0,41.7
4236,22.1,5.6,3.3,31.0,32.3
4237,21.0,1.5,2.8,25.3,39.5
4238,18.0,1.4,2.7,22.2,45.1
4239,17.9,3.7,2.8,24.4,40.9
4240,17.8,1.4,2.7,22.0,45.6
4241,17.9,1.4,2.6,21.9,45.6
4242,17.7,3.6,2.7,24.0,41.8
4243,17.7,1.4,26.1,45.1,22.2
4244,17.7,1.5,2.7,21.9,45.7
4245,17.7,3.6,2.7,24.0,41.6
4246,17.4,1.3,5.5,24.1,41.4
4247,17.4,1.4,2.7,21.4,46.6
4248,17.3,3.7,2.7,23.7,42.2
4249,17.7,1.4,4.8,23.8,42.0
4250,17.9,1.6,2.8,22.3,44.8
4251,18.2,3.7,2.8,24.7,40.5
4252,17.9,1.4,26.6,45.9,21.8
4253,18.1,1.5,2.8,22.5,44.5
4254,17.8,3.7,2.8,24.3,41.2
4255,17.9,1.5,2.8,22.2,45.1
4256,18.0,1.5,2.7,22.2,45.0
4257,17.9,3.7,2.7,24.2,41.3
4258,17.6,1.4,8.7,27.7,36.1
