Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
3322,56.0,15.7,8.8,80.6,12.4
3323,53.7,15.7,8.2,77.6,12.9
3324,55.9,15.6,9.1,80.5,12.4
3325,54.6,15.7,9.0,79.3,12.6
3326,58.4,15.8,8.1,82.3,12.2
3327,49.4,15.6,8.2,73.2,13.7
3328,53.8,15.7,8.2,77.6,12.9
3329,54.7,15.6,8.2,78.5,12.7
3330,54.6,15.8,9.1,79.5,12.6
3331,55.1,15.7,8.1,78.9,12.7
3332,53.8,15.6,9.1,78.4,12.7
3333,54.0,15.6,8.1,77.7,12.9
3334,54.7,15.7,8.2,78.5,12.7
3335,54.0,15.5,9.1,78.6,12.7
3336,55.6,15.6,8.9,80.1,12.5
3337,54.8,15.8,9.0,79.5,12.6
3338,56.2,15.7,8.9,80.8,12.4
3339,58.4,15.8,8.0,82.3,12.2
3340,54.1,15.6,8.2,77.9,12.8
3341,54.6,15.7,8.2,78.5,12.7
3342,53.7,15.6,8.2,77.5,12.9
3343,53.8,15.7,8.2,77.8,12.9
3344,56.3,15.7,8.2,80.1,12.5
3345,54.6,15.9,8.2,78.7,12.7
3346,55.3,15.7,8.2,79.2,12.6
3347,55.2,15.8,8.3,79.3,12.6
3348,55.9,15.7,8.2,79.9,12.5
3349,56.2,15.8,8.3,80.3,12.5
3350,55.3,15.7,8.3,79.2,12.6
3351,56.0,15.7,8.2,79.8,12.5
3352,54.8,15.7,8.2,78.7,12.7
3353,54.8,16.0,8.3,79.0,12.7
3354,54.7,15.6,8.1,78.5,12.7
3355,53.2,15.7,8.2,77.1,13.0
3356,54.0,15.6,8.2,77.8,12.8
3357,54.2,15.6,8.2,78.0,12.8
3358,56.1,15.7,9.0,80.8,12.4
3359,54.7,15.6,8.9,79.2,12.6
3360,54.3,15.6,8.1,77.9,12.8
3361,54.0,15.7,8.2,77.9,12.8
3362,57.3,15.6,8.3,81.2,12.3
3363,55.3,15.6,8.3,79.2,12.6
3364,55.0,15.7,8.2,79.0,12.7
3365,48.4,15.7,8.3,72.4,13.8
3366,53.7,15.7,8.2,77.6,12.9
