Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
4222,25.3,9.5,5.3,40.1,24.9
4223,19.9,9.5,5.3,34.7,28.8
4224,23.8,9.5,5.3,38.6,25.9
4225,20.5,9.5,5.2,35.2,28.4
4226,24.6,9.4,5.2,39.2,25.5
4227,21.9,9.4,5.2,36.5,27.4
4228,21.7,9.5,5.2,36.4,27.5
4229,24.1,9.4,5.2,38.7,25.8
4230,24.2,9.4,5.2,38.9,25.7
4231,23.9,9.5,5.3,38.7,25.8
4232,20.5,9.5,5.2,35.2,28.4
4233,22.3,9.4,5.3,37.0,27.0
4234,23.6,9.5,5.2,38.3,26.1
4235,23.0,9.5,5.3,37.8,26.4
4236,25.8,9.5,5.3,40.6,24.6
4237,21.4,9.4,5.2,36.0,27.8
4238,21.0,9.4,5.2,35.7,28.0
4239,21.5,9.4,5.2,36.2,27.6
4240,21.3,9.4,5.2,36.0,27.8
4241,23.1,9.5,5.3,37.8,26.4
4242,22.6,9.5,5.3,37.4,26.8
4243,21.2,9.5,5.2,35.9,27.9
4244,23.9,9.5,5.2,38.7,25.8
4245,23.5,9.4,5.2,38.2,26.2
4246,24.6,9.5,5.3,39.3,25.4
4247,21.6,9.5,5.2,36.3,27.6
4248,23.7,9.5,5.3,38.5,26.0
4249,20.7,9.5,5.3,35.4,28.2
4250,25.6,9.5,5.2,40.3,24.8
4251,22.2,9.5,5.3,37.0,27.0
4252,24.8,9.5,5.3,39.6,25.3
4253,23.6,9.5,5.2,38.3,26.1
4254,25.1,9.5,5.3,39.9,25.1
4255,21.6,9.4,5.2,36.2,27.6
4256,23.5,9.5,5.3,38.3,26.1
4257,23.8,9.5,5.3,38.6,25.9
4258,26.1,9.5,5.3,40.8,24.5
4259,22.1,9.5,5.2,36.9,27.1
4260,24.1,9.5,5.2,38.9,25.7
4261,23.2,9.5,5.3,38.0,26.3
4262,25.2,9.5,5.2,39.9,25.1
4263,21.2,9.5,5.3,35.9,27.8
4264,23.9,10.8,5.2,40.0,25.0
4265,23.1,9.5,5.2,37.8,26.5
4266,24.7,9.5,5.3,39.5,25.3
4267,22.1,9.6,5.2,36.9,27.1
4268,23.9,9.5,5.3,38.6,25.9
4269,23.7,9.7,5.2,38.7,25.8
4270,24.6,9.5,5.3,39.4,25.4
4271,21.2,9.5,5.3,36.0,27.8
4272,24.0,9.6,5.2,38.8,25.8
4273,23.3,9.5,5.3,38.1,26.3
4274,24.0,9.5,5.3,38.8,25.8
4275,21.8,9.5,5.3,36.6,27.4
4276,23.8,9.6,5.2,38.6,25.9
4277,23.5,9.5,5.3,38.3,26.1
4278,25.3,9.5,5.3,40.0,25.0
4279,21.4,9.5,5.3,36.1,27.7
4280,25.3,9.5,5.2,40.0,25.0
4281,23.4,9.4,5.2,38.1,26.3
4282,25.2,9.5,5.2,39.9,25.0
4283,21.6,9.5,5.3,36.3,27.5
4284,25.0,9.5,5.3,39.8,25.1
4285,23.4,9.5,5.2,38.2,26.2
4286,25.0,9.5,5.2,39.6,25.2
4287,21.1,9.5,5.3,35.9,27.9
4288,24.9,9.5,5.2,39.6,25.2
4289,24.7,10.1,5.2,40.0,25.0
4290,23.1,9.6,5.3,38.0,26.3
4291,22.2,9.6,5.3,37.0,27.0
