Frame,Inference(ms),Process(ms),Display(ms),Total(ms),FPS
220,55.1,9.8,5.2,70.1,14.3
221,56.0,9.9,5.2,71.1,14.1
222,54.5,9.8,5.2,69.5,14.4
223,55.2,9.9,5.2,70.4,14.2
224,55.4,9.8,5.2,70.4,14.2
225,55.1,9.8,5.2,70.1,14.3
226,55.7,9.9,5.2,70.9,14.1
227,55.0,9.9,5.2,70.1,14.3
228,56.0,9.9,5.2,71.1,14.1
229,55.2,9.9,5.2,70.4,14.2
230,56.1,9.9,5.2,71.2,14.1
231,55.3,9.8,5.2,70.4,14.2
232,56.6,9.8,5.2,71.6,14.0
233,55.1,9.9,5.2,70.3,14.2
234,55.8,9.8,5.2,70.8,14.1
235,54.8,9.9,5.2,69.9,14.3
236,55.6,9.9,5.1,70.6,14.2
237,55.1,9.8,5.2,70.1,14.3
238,55.9,9.8,5.2,70.9,14.1
239,54.9,9.9,5.2,69.9,14.3
240,56.0,9.8,5.2,71.1,14.1
241,54.5,9.9,5.2,69.6,14.4
242,55.0,9.8,5.2,70.0,14.3
243,56.3,9.7,5.2,71.3,14.0
244,55.8,10.0,5.2,70.9,14.1
245,56.0,9.9,5.2,71.0,14.1
246,56.9,9.9,5.1,71.9,13.9
247,55.6,9.8,5.2,70.5,14.2
248,56.9,9.8,5.2,71.9,13.9
249,55.8,9.8,5.2,70.8,14.1
250,57.0,9.9,5.2,72.0,13.9
251,55.8,9.9,5.2,70.9,14.1
252,56.0,9.9,5.2,71.1,14.1
253,56.9,9.9,5.2,71.9,13.9
254,55.7,9.8,5.2,70.7,14.1
255,56.9,9.8,5.3,72.0,13.9
256,55.8,9.8,5.2,70.8,14.1
257,56.8,9.8,5.2,71.9,13.9
258,55.8,10.0,5.2,71.0,14.1
259,55.9,9.9,5.2,71.0,14.1
260,57.2,9.9,5.2,72.4,13.8
261,55.9,9.8,5.1,70.9,14.1
262,56.9,9.9,5.1,71.9,13.9
263,55.8,9.8,5.2,70.8,14.1
264,56.1,9.9,5.2,71.1,14.1
265,55.9,10.0,5.2,71.1,14.1
266,55.8,9.8,5.2,70.8,14.1
267,57.0,9.8,5.2,71.9,13.9
268,55.7,9.8,5.2,70.7,14.1
269,57.0,9.8,5.2,72.0,13.9
270,55.7,9.9,5.2,70.8,14.1
271,56.9,9.9,5.2,72.0,13.9
272,55.9,9.9,5.2,70.9,14.1
273,56.2,9.8,5.1,71.2,14.0
274,57.0,10.0,5.2,72.2,13.9
275,55.9,9.9,5.1,71.0,14.1
276,57.0,9.9,5.1,72.1,13.9
277,55.8,9.9,5.2,70.9,14.1
278,55.6,9.8,5.2,70.7,14.2
279,55.2,9.9,5.2,70.2,14.2
280,54.5,10.0,5.2,69.6,14.4
281,55.1,9.9,5.2,70.2,14.2
282,55.5,9.9,5.2,70.6,14.2
283,54.5,10.0,5.2,69.6,14.4
284,56.2,9.9,5.1,71.2,14.0
285,54.6,9.8,5.2,69.5,14.4
286,55.1,9.9,5.2,70.2,14.2
287,55.4,9.8,5.2,70.3,14.2
288,55.0,9.9,5.1,70.0,14.3
289,55.8,9.9,5.2,70.9,14.1
290,55.1,9.9,5.2,70.2,14.3
291,55.8,10.0,5.2,71.0,14.1
292,55.1,9.9,5.2,70.2,14.2
293,55.7,9.9,5.2,70.8,14.1
294,55.1,9.9,5.2,70.2,14.2
295,56.1,9.9,5.2,71.1,14.1
296,54.9,9.9,5.2,70.0,14.3
297,56.1,10.0,5.2,71.2,14.0
298,55.2,9.9,5.2,70.3,14.2
299,56.1,9.9,5.2,71.2,14.0
300,54.5,10.0,5.2,69.8,14.3
301,55.7,10.0,5.2,70.9,14.1
302,54.0,10.0,5.3,69.3,14.4
303,55.2,9.9,5.1,70.2,14.2
304,55.8,9.9,5.2,70.9,14.1
305,55.1,10.0,5.3,70.3,14.2
306,55.8,9.9,5.1,70.8,14.1
307,55.3,9.9,5.2,70.4,14.2
308,56.2,9.9,5.2,71.2,14.0
309,55.5,9.9,5.2,70.6,14.2
310,55.9,10.0,5.2,71.0,14.1
311,55.3,9.9,5.2,70.5,14.2
312,55.7,10.0,5.2,70.9,14.1
313,55.4,10.1,5.1,70.7,14.1
314,55.9,10.0,5.2,71.1,14.1
315,55.1,9.9,5.2,70.2,14.2
316,56.0,10.1,5.2,71.3,14.0
317,55.2,9.9,5.2,70.4,14.2
318,57.0,9.9,5.1,72.1,13.9
319,56.4,9.9,5.2,71.6,14.0
320,55.0,10.0,5.2,70.2,14.2
321,56.6,10.0,5.2,71.8,13.9
322,55.1,10.0,5.1,70.3,14.2
323,56.4,10.0,5.1,71.6,14.0
324,55.4,9.9,5.2,70.6,14.2
325,56.0,9.9,5.2,71.1,14.1
326,55.6,10.0,5.2,70.8,14.1
327,55.9,9.9,5.1,71.0,14.1
328,55.5,9.9,5.2,70.6,14.2
329,56.0,9.9,5.2,71.2,14.0
330,55.5,10.1,5.2,70.8,14.1
331,54.9,9.6,5.2,69.7,14.3
332,55.1,10.0,5.2,70.3,14.2
333,55.6,10.0,5.2,70.7,14.1
334,55.1,10.0,5.2,70.3,14.2
335,55.7,10.0,5.2,70.9,14.1
336,55.1,9.9,5.2,70.2,14.2
337,56.0,9.9,5.2,71.1,14.1
338,55.2,10.0,5.2,70.4,14.2
339,56.1,10.0,5.2,71.2,14.0
340,55.1,10.0,5.2,70.3,14.2
341,56.1,10.0,5.2,71.3,14.0
342,55.1,10.1,5.2,70.4,14.2
343,57.1,10.1,5.2,72.4,13.8
344,56.0,10.0,5.2,71.2,14.0
345,56.7,10.0,5.2,71.9,13.9
346,56.9,10.1,5.2,72.1,13.9
347,56.0,10.0,5.2,71.1,14.1
348,57.2,9.9,5.2,72.4,13.8
349,56.0,9.9,5.1,71.1,14.1
350,55.8,10.0,5.2,71.0,14.1
351,56.9,9.9,5.2,72.0,13.9
352,55.1,10.0,5.2,70.3,14.2
353,57.0,9.9,5.2,72.1,13.9
354,56.0,10.0,5.2,71.3,14.0
355,56.5,10.0,5.2,71.6,14.0
356,57.0,10.0,5.3,72.2,13.8
357,56.1,9.9,5.2,71.3,14.0
358,56.9,9.9,5.2,72.0,13.9
359,55.3,9.8,5.2,70.3,14.2
360,55.6,9.9,5.2,70.7,14.1
361,55.4,10.0,5.2,70.5,14.2
362,57.1,10.0,5.2,72.2,13.8
363,57.1,10.0,5.2,72.3,13.8
364,56.3,10.0,5.2,71.5,14.0
365,56.8,10.0,5.2,72.0,13.9
366,56.2,9.9,5.2,71.3,14.0
367,55.9,9.8,5.2,70.9,14.1
368,57.0,9.9,5.2,72.0,13.9
369,56.2,9.9,5.2,71.2,14.0
370,57.1,9.9,5.2,72.2,13.9
371,56.0,9.9,5.2,71.1,14.1
372,56.6,9.9,5.3,71.7,13.9
373,57.2,9.9,4.1,71.2,14.0
374,56.0,10.0,5.2,71.2,14.1
375,56.9,10.0,5.2,72.1,13.9
376,56.0,9.9,5.2,71.0,14.1
377,56.2,9.9,5.2,71.3,14.0
378,56.2,9.8,5.2,71.2,14.1
379,55.6,9.8,5.2,70.7,14.2
380,55.1,9.8,5.2,70.1,14.3
381,56.8,10.0,5.2,71.9,13.9
382,56.8,9.8,5.1,71.7,13.9
383,55.0,9.8,5.2,70.0,14.3
384,56.4,9.8,5.2,71.4,14.0
385,55.5,9.9,5.1,70.5,14.2
386,56.7,9.9,5.2,71.8,13.9
387,54.9,9.9,5.3,70.0,14.3
388,56.7,9.9,5.3,71.8,13.9
389,55.2,9.9,5.2,70.2,14.2
390,55.8,9.8,5.2,70.8,14.1
391,54.9,9.9,5.2,70.1,14.3
392,55.6,9.9,5.2,70.7,14.1
393,55.1,9.8,5.2,70.1,14.3
394,55.9,9.9,5.2,71.0,14.1
395,55.1,9.9,5.2,70.1,14.3
396,56.1,9.9,5.2,71.2,14.0
397,55.0,9.9,5.2,70.2,14.2
398,56.1,9.9,5.2,71.2,14.0
